tempo,axmpu,aympu,azmpu,gxmpu,gympu,gzmpu,mxmpu,mympu,mzmpu,axlsm,aylsm,azlsm,gxlsm,gylsm,gzlsm,mxlsm,mylsm,mzlsm,roll,pitch,yaw,temperatura_baro,pressao_baro,temperatura_pitot,pressao_pitot,RPI3 V,SERVO V,PWR V,PWR A,ADC2,ADC3,Longitude,Latitude,height_msl,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
12.992373,-0.11,-0.03,9.85,0.04,0.00,0.02,41.27,11.64,-22.17,0.04,-0.09,9.58,-0.03,-0.11,0.01,26.56,-31.38,-11.43,-0.33,1.12,0.14,34.63,953.33,23.77,-5.05,5037.00,33.00,0.00,28.00,18.00,24.00,-45.92975998,-23.24733353,617.96,0,0,0,0,0,0,0,0,
13.027161,-0.22,0.04,10.06,0.04,0.01,0.01,39.51,10.58,-22.51,-0.00,-0.03,9.63,-0.03,-0.10,0.00,25.64,-33.06,-12.01,-0.33,1.11,0.14,34.63,953.33,23.77,0.00,5034.00,33.00,0.00,30.00,16.00,24.00,-45.92975998,-23.24733162,617.88,0,0,0,0,0,0,0,0,
13.060809,-0.17,-0.11,10.03,0.04,-0.00,0.01,39.51,10.58,-22.51,0.04,-0.06,9.68,-0.03,-0.11,0.01,25.64,-32.31,-11.08,-0.33,1.11,0.13,34.63,953.33,23.77,0.00,5037.00,33.00,0.00,30.00,18.00,24.00,-45.92975998,-23.24733162,617.88,0,0,0,0,0,0,0,0,
13.094600,-0.12,-0.05,10.00,0.04,-0.00,0.01,39.51,10.58,-22.51,0.02,-0.04,9.60,-0.03,-0.12,0.01,25.93,-32.48,-11.72,-0.33,1.11,0.13,34.63,953.33,23.77,0.00,5037.00,33.00,0.00,30.00,18.00,24.00,-45.92975998,-23.24733162,617.88,0,0,0,0,0,0,0,0,
13.128446,-0.32,-0.17,9.95,0.04,0.01,0.01,39.51,10.58,-22.51,-0.07,-0.06,9.72,-0.03,-0.11,0.01,25.64,-32.65,-11.66,-0.34,1.12,0.13,34.63,953.33,23.77,-5.05,5043.00,33.00,0.00,28.00,16.00,24.00,-45.92975998,-23.24733162,617.88,0,0,0,0,0,0,0,0,
13.160092,-0.24,-0.08,10.01,0.04,0.01,0.01,41.09,10.41,-23.70,-0.04,-0.04,9.73,-0.02,-0.11,0.00,25.98,-32.48,-11.48,-0.34,1.13,0.13,34.63,953.33,23.77,-5.05,5046.00,33.00,0.00,30.00,14.00,24.00,-45.92975998,-23.24733162,617.88,0,0,0,0,0,0,0,0,
13.193704,-0.22,-0.04,9.86,0.03,-0.00,0.01,41.09,10.41,-23.70,0.02,-0.07,9.52,-0.03,-0.11,0.00,25.69,-32.48,-11.77,-0.35,1.13,0.13,34.63,953.33,23.77,0.00,5043.00,33.00,0.00,32.00,16.00,24.00,-45.92975998,-23.24733162,617.88,0,0,0,0,0,0,0,0,
13.226889,-0.20,-0.09,9.89,0.04,-0.01,0.01,41.09,10.41,-23.70,0.01,-0.04,9.70,-0.03,-0.12,0.01,26.16,-31.90,-10.85,-0.36,1.13,0.14,34.63,953.33,23.77,-5.05,5037.00,33.00,0.00,30.00,16.00,24.00,-45.92975998,-23.24733162,617.88,0,0,0,0,0,0,0,0,
13.260591,-0.16,-0.06,9.97,0.04,0.01,0.01,41.09,10.41,-23.70,-0.00,-0.04,9.71,-0.02,-0.11,0.00,25.87,-32.02,-11.54,-0.35,1.13,0.14,34.63,953.33,23.77,-5.05,5037.00,33.00,0.00,30.00,16.00,24.00,-45.92975998,-23.24733162,617.88,0,0,0,0,0,0,0,0,
13.294250,-0.14,-0.07,9.84,0.04,0.00,0.01,41.09,10.41,-23.70,0.05,-0.10,9.71,-0.03,-0.11,0.01,25.35,-32.31,-12.18,-0.36,1.12,0.14,34.63,953.33,23.77,-5.05,5037.00,33.00,0.00,30.00,18.00,24.00,-45.92975998,-23.24733162,617.88,0,0,0,0,0,0,0,0,
13.327969,-0.15,-0.03,9.92,0.04,-0.01,0.01,41.09,10.41,-23.70,0.05,-0.00,9.60,-0.03,-0.11,0.01,26.16,-32.54,-11.60,-0.35,1.11,0.14,34.63,953.33,23.77,-5.05,5037.00,33.00,0.00,32.00,18.00,24.00,-45.92975998,-23.24733162,617.88,0,0,0,0,0,0,0,0,
13.362007,-0.15,0.01,9.88,0.04,-0.00,0.02,41.09,10.41,-23.70,0.04,-0.03,9.66,-0.03,-0.12,0.00,26.16,-32.07,-11.89,-0.34,1.11,0.14,34.63,953.33,23.77,-5.05,5037.00,33.00,0.00,32.00,16.00,22.00,-45.92975998,-23.24733162,617.88,0,0,0,0,0,0,0,0,
13.395988,-0.12,-0.11,10.07,0.04,0.01,0.01,41.09,10.41,-23.70,0.01,0.01,9.68,-0.03,-0.11,0.01,25.93,-32.07,-11.83,-0.34,1.10,0.14,34.63,953.33,23.77,-5.05,5040.00,33.00,0.00,32.00,16.00,24.00,-45.92975998,-23.24733162,617.88,0,0,0,0,0,0,0,0,
13.429749,-0.18,-0.12,10.04,0.04,0.00,0.02,41.09,10.41,-23.70,-0.04,-0.06,9.68,-0.03,-0.12,0.00,25.87,-31.96,-11.48,-0.34,1.11,0.14,34.63,953.33,23.77,-5.05,5043.00,33.00,0.00,28.00,16.00,24.00,-45.92975998,-23.24733162,617.88,0,0,0,0,0,0,0,0,
13.462005,-0.34,-0.11,9.85,0.04,0.00,0.01,41.09,10.41,-23.70,-0.04,0.01,9.66,-0.03,-0.11,0.01,26.22,-32.13,-11.72,-0.34,1.13,0.14,34.63,953.33,23.77,-9.26,5043.00,33.00,0.00,28.00,20.00,24.00,-45.92975998,-23.24733162,617.88,0,0,0,0,0,0,0,0,
13.495519,-0.26,-0.07,9.99,0.04,0.00,0.01,41.09,10.41,-23.70,-0.03,-0.03,9.64,-0.02,-0.11,0.01,25.93,-31.67,-11.54,-0.33,1.13,0.14,34.63,953.33,23.77,0.00,5040.00,33.00,0.00,24.00,20.00,24.00,-45.92975616,-23.24733162,617.84,0,0,0,0,0,0,0,0,
13.529202,-0.18,-0.05,10.07,0.04,-0.01,0.01,40.92,10.58,-23.19,0.01,-0.04,9.73,-0.02,-0.11,0.01,26.62,-31.84,-11.19,-0.34,1.14,0.14,34.63,953.33,23.77,0.00,5040.00,33.00,0.00,24.00,22.00,24.00,-45.92975616,-23.24733162,617.84,0,0,0,0,0,0,0,0,
13.563002,-0.18,-0.09,9.96,0.04,-0.00,0.01,40.92,10.58,-23.19,0.09,-0.07,9.68,-0.03,-0.11,0.00,26.16,-31.78,-11.19,-0.34,1.14,0.14,34.63,953.33,23.77,0.00,5040.00,33.00,0.00,24.00,20.00,24.00,-45.92975616,-23.24733162,617.84,0,0,0,0,0,0,0,0,
13.596905,-0.20,-0.04,10.01,0.04,-0.00,0.01,40.92,10.58,-23.19,-0.01,-0.10,9.69,-0.03,-0.11,0.01,26.04,-31.84,-11.31,-0.34,1.13,0.15,34.63,953.33,23.77,-5.05,5043.00,33.00,0.00,28.00,18.00,24.00,-45.92975616,-23.24733162,617.84,0,0,0,0,0,0,0,0,
13.628595,-0.20,-0.11,10.00,0.04,0.01,0.01,40.92,10.58,-23.19,0.07,-0.06,9.70,-0.03,-0.11,0.00,25.98,-31.84,-11.95,-0.35,1.12,0.15,34.63,953.33,23.77,-5.05,5043.00,33.00,0.00,28.00,18.00,24.00,-45.92975616,-23.24733162,617.84,0,0,0,0,0,0,0,0,
13.662687,-0.12,-0.11,10.11,0.04,-0.00,0.01,40.92,10.58,-23.19,0.01,-0.04,9.63,-0.03,-0.11,0.00,25.87,-32.07,-11.19,-0.35,1.12,0.15,34.63,953.33,23.77,-5.05,5046.00,33.00,0.00,28.00,20.00,24.00,-45.92975616,-23.24733162,617.84,0,0,0,0,0,0,0,0,
13.697079,-0.20,-0.10,9.84,0.04,-0.00,0.02,40.92,10.58,-23.19,-0.01,-0.09,9.68,-0.03,-0.11,0.00,26.16,-31.78,-10.32,-0.35,1.12,0.15,34.63,953.33,23.77,0.00,5043.00,33.00,0.00,24.00,24.00,24.00,-45.92975616,-23.24733162,617.84,0,0,0,0,0,0,0,0,
13.730619,-0.23,-0.08,9.95,0.04,0.00,0.01,40.92,10.58,-23.19,0.06,-0.01,9.70,-0.03,-0.12,0.00,26.16,-31.67,-11.66,-0.35,1.11,0.15,34.63,953.33,23.77,0.00,5034.00,33.00,0.00,26.00,16.00,24.00,-45.92975616,-23.24733162,617.84,0,0,0,0,0,0,0,0,
13.763142,-0.16,-0.15,9.97,0.04,0.00,0.01,40.92,10.58,-23.19,0.01,-0.03,9.66,-0.02,-0.11,0.01,25.93,-32.54,-11.19,-0.35,1.11,0.15,34.63,953.33,23.77,-5.05,5031.00,44.00,0.00,26.00,18.00,24.00,-45.92975616,-23.24733162,617.84,0,0,0,0,0,0,0,0,
13.796872,-0.21,-0.05,9.96,0.04,-0.00,0.01,40.92,10.58,-23.19,0.01,-0.05,9.69,-0.03,-0.11,0.00,26.27,-32.07,-11.31,-0.35,1.11,0.15,34.63,953.33,23.77,-5.05,5025.00,33.00,0.00,30.00,16.00,24.00,-45.92975616,-23.24733162,617.84,0,0,0,0,0,0,0,0,
13.830767,-0.17,-0.11,9.95,0.04,-0.00,0.01,40.92,10.58,-23.19,0.02,-0.05,9.64,-0.03,-0.12,0.01,25.98,-32.36,-12.01,-0.36,1.12,0.14,34.63,953.33,23.77,-5.05,5037.00,33.00,0.00,28.00,18.00,22.00,-45.92975616,-23.24733162,617.84,0,0,0,0,0,0,0,0,
13.864491,-0.30,-0.08,9.93,0.04,0.00,0.01,40.92,10.58,-23.19,0.01,-0.02,9.70,-0.03,-0.11,0.00,25.93,-31.73,-12.35,-0.36,1.13,0.14,34.63,953.33,23.77,-5.05,5040.00,33.00,0.00,32.00,18.00,24.00,-45.92975616,-23.24733162,617.84,0,0,0,0,0,0,0,0,
13.898323,-0.17,0.04,9.95,0.04,0.00,0.02,40.04,10.05,-23.36,0.01,0.03,9.68,-0.03,-0.10,0.01,25.75,-32.60,-11.83,-0.35,1.12,0.14,34.63,953.33,23.77,0.00,5049.00,33.00,0.00,32.00,16.00,24.00,-45.92975616,-23.24733162,617.84,0,0,0,0,0,0,0,0,
13.929918,-0.13,-0.07,9.90,0.04,-0.00,0.01,40.04,10.05,-23.36,0.01,-0.04,9.68,-0.03,-0.11,0.01,26.51,-32.83,-11.77,-0.35,1.13,0.15,34.63,953.33,23.77,0.00,5046.00,33.00,0.00,32.00,18.00,24.00,-45.92975616,-23.24733162,617.84,0,0,0,0,0,0,0,0,
13.964384,-0.07,-0.05,9.91,0.04,-0.00,0.01,40.04,10.05,-23.36,0.02,-0.03,9.66,-0.03,-0.11,0.00,26.27,-32.54,-12.18,-0.35,1.12,0.15,34.63,953.33,23.77,0.00,5043.00,33.00,0.00,28.00,18.00,24.00,-45.92975616,-23.24733162,617.89,0,0,0,0,0,0,0,0,
13.997104,-0.24,-0.07,10.09,0.04,0.00,0.01,40.04,10.05,-23.36,0.01,-0.02,9.69,-0.03,-0.11,0.00,26.10,-31.73,-11.83,-0.34,1.11,0.15,34.67,953.30,23.77,-5.05,5037.00,33.00,0.00,26.00,20.00,24.00,-45.92975616,-23.24733162,617.89,0,0,0,0,0,0,0,0,
14.031868,-0.21,-0.08,10.05,0.04,0.00,0.01,40.04,10.05,-23.36,0.02,-0.08,9.67,-0.03,-0.11,0.01,26.51,-32.13,-11.43,-0.35,1.10,0.15,34.67,953.30,23.77,-5.05,5037.00,33.00,0.00,30.00,18.00,24.00,-45.92975616,-23.24733162,617.89,0,0,0,0,0,0,0,0,
14.065694,-0.06,0.06,9.89,0.04,0.00,0.01,40.04,10.05,-23.36,0.03,0.04,9.73,-0.03,-0.11,-0.00,25.81,-31.84,-11.43,-0.34,1.10,0.15,34.67,953.30,23.77,-5.05,5037.00,33.00,0.00,32.00,18.00,22.00,-45.92975616,-23.24733162,617.89,0,0,0,0,0,0,0,0,
14.097380,-0.26,-0.08,9.96,0.04,0.00,0.01,40.04,10.05,-23.36,-0.00,-0.08,9.69,-0.03,-0.11,0.00,25.98,-32.19,-12.01,-0.33,1.11,0.14,34.67,953.30,23.77,-5.05,5040.00,33.00,0.00,32.00,18.00,22.00,-45.92975616,-23.24733162,617.89,0,0,0,0,0,0,0,0,
14.131000,-0.24,0.02,9.89,0.04,0.00,0.01,40.04,10.05,-23.36,0.03,-0.01,9.64,-0.03,-0.12,0.01,25.93,-32.19,-11.83,-0.32,1.10,0.14,34.67,953.30,23.77,-5.05,5037.00,33.00,0.00,30.00,20.00,24.00,-45.92975616,-23.24733162,617.89,0,0,0,0,0,0,0,0,
14.164657,-0.29,-0.09,9.92,0.04,-0.00,0.01,40.04,10.05,-23.36,-0.02,-0.06,9.68,-0.03,-0.12,0.00,25.75,-32.07,-11.95,-0.32,1.11,0.14,34.67,953.30,23.77,0.00,5034.00,33.00,0.00,28.00,20.00,24.00,-45.92975616,-23.24733162,617.88,0,0,0,0,0,0,0,0,
14.198437,-0.20,-0.07,9.88,0.04,0.00,0.01,40.04,10.05,-23.36,-0.01,-0.09,9.73,-0.03,-0.11,0.00,26.22,-32.13,-11.54,-0.32,1.12,0.15,34.67,953.30,23.77,-5.05,5031.00,33.00,0.00,26.00,22.00,24.00,-45.92975616,-23.24733162,617.88,0,0,0,0,0,0,0,0,
14.232175,-0.25,-0.08,10.04,0.04,0.00,0.01,40.04,10.05,-23.36,-0.00,-0.06,9.76,-0.03,-0.11,0.00,25.40,-31.90,-11.72,-0.33,1.12,0.15,34.67,953.30,23.77,-5.05,5037.00,44.00,0.00,26.00,22.00,22.00,-45.92975616,-23.24733162,617.88,0,0,0,0,0,0,0,0,
14.265882,-0.20,0.03,9.91,0.04,-0.01,0.01,40.04,10.05,-23.36,0.01,-0.07,9.66,-0.03,-0.12,0.01,25.87,-32.19,-10.96,-0.34,1.13,0.15,34.67,953.30,23.77,-5.05,5043.00,33.00,0.00,28.00,20.00,22.00,-45.92975616,-23.24733162,617.88,0,0,0,0,0,0,0,0,
14.299620,-0.19,-0.15,10.05,0.04,0.00,0.01,40.04,10.41,-22.00,0.04,-0.04,9.66,-0.03,-0.11,0.01,26.04,-31.90,-11.66,-0.35,1.12,0.15,34.67,953.30,23.77,-5.05,5040.00,33.00,0.00,28.00,20.00,22.00,-45.92975616,-23.24733162,617.88,0,0,0,0,0,0,0,0,
14.333321,-0.24,-0.04,9.97,0.04,0.00,0.01,40.04,10.41,-22.00,0.06,-0.04,9.71,-0.03,-0.11,0.00,25.87,-32.36,-11.66,-0.35,1.11,0.15,34.67,953.30,23.77,-5.05,5040.00,33.00,0.00,28.00,20.00,24.00,-45.92975616,-23.24733162,617.88,0,0,0,0,0,0,0,0,
14.366852,-0.22,0.04,10.08,0.04,0.00,0.01,40.04,10.41,-22.00,0.06,0.03,9.63,-0.03,-0.11,0.00,26.56,-31.90,-11.48,-0.35,1.11,0.15,34.67,953.30,23.77,0.00,5040.00,33.00,0.00,30.00,18.00,24.00,-45.92975616,-23.24733162,617.88,0,0,0,0,0,0,0,0,
14.399270,-0.09,-0.03,10.07,0.03,-0.00,0.02,40.39,10.76,-22.68,0.08,-0.03,9.68,-0.03,-0.11,0.00,25.81,-32.36,-11.43,-0.33,1.10,0.15,34.67,953.30,23.77,-5.05,5037.00,33.00,0.00,26.00,16.00,24.00,-45.92975616,-23.24733162,617.93,0,0,0,0,0,0,0,0,
14.432974,-0.11,-0.07,10.00,0.04,0.00,0.01,40.39,10.76,-22.68,0.08,-0.01,9.63,-0.03,-0.11,0.01,26.16,-32.07,-11.54,-0.33,1.11,0.15,34.67,953.30,23.77,-5.05,5037.00,33.00,0.00,26.00,16.00,24.00,-45.92975616,-23.24733162,617.93,0,0,0,0,0,0,0,0,
14.466810,-0.23,0.09,9.90,0.04,0.00,0.01,40.39,10.76,-22.68,0.04,0.01,9.72,-0.03,-0.11,0.00,26.45,-31.78,-11.60,-0.32,1.11,0.15,34.67,953.30,23.77,-5.05,5040.00,33.00,0.00,26.00,18.00,22.00,-45.92975616,-23.24733162,617.93,0,0,0,0,0,0,0,0,
14.500536,-0.19,-0.05,9.99,0.04,0.00,0.01,40.39,10.76,-22.68,0.04,-0.04,9.74,-0.03,-0.11,0.01,25.87,-31.90,-10.67,-0.30,1.11,0.15,34.67,953.30,23.77,0.00,5043.00,33.00,0.00,26.00,18.00,22.00,-45.92975616,-23.24733162,617.93,0,0,0,0,0,0,0,0,
14.534223,-0.24,0.02,10.07,0.04,0.00,0.02,41.09,11.11,-23.36,-0.04,-0.05,9.79,-0.03,-0.11,0.01,25.81,-32.25,-11.19,-0.30,1.12,0.16,34.67,953.30,23.77,-5.05,5040.00,33.00,0.00,26.00,20.00,24.00,-45.92975616,-23.24733162,617.93,0,0,0,0,0,0,0,0,
14.565820,-0.33,-0.01,9.96,0.04,-0.01,0.01,41.09,11.11,-23.36,-0.07,-0.04,9.82,-0.02,-0.11,0.00,26.33,-31.90,-11.54,-0.29,1.13,0.16,34.67,953.30,23.77,0.00,5040.00,33.00,0.00,26.00,20.00,24.00,-45.92975616,-23.24733162,617.93,0,0,0,0,0,0,0,0,
14.598681,-0.14,-0.03,9.96,0.04,-0.00,0.01,41.09,11.11,-23.36,-0.04,-0.01,9.77,-0.03,-0.11,0.01,26.27,-31.96,-11.95,-0.29,1.14,0.16,34.67,953.30,23.77,-5.05,5037.00,33.00,0.00,26.00,20.00,24.00,-45.92975616,-23.24733162,617.93,0,0,0,0,0,0,0,0,
14.633912,-0.15,-0.08,10.08,0.04,0.00,0.01,41.09,11.11,-23.36,0.09,-0.09,9.69,-0.03,-0.11,0.01,25.93,-31.96,-11.83,-0.30,1.13,0.17,34.67,953.30,23.77,0.00,5034.00,33.00,0.00,26.00,20.00,22.00,-45.92975235,-23.24733162,617.92,0,0,0,0,0,0,0,0,
14.667888,-0.23,-0.09,9.99,0.04,-0.00,0.01,42.15,10.05,-24.04,0.01,-0.14,9.63,-0.03,-0.11,0.01,25.00,-31.78,-12.01,-0.31,1.12,0.17,34.67,953.30,23.77,0.00,5037.00,44.00,0.00,26.00,16.00,24.00,-45.92975235,-23.24733162,617.92,0,0,0,0,0,0,0,0,
14.701632,-0.08,-0.09,9.88,0.04,-0.01,0.01,42.15,10.05,-24.04,0.04,-0.04,9.60,-0.03,-0.12,0.01,25.46,-31.78,-11.08,-0.32,1.11,0.17,34.67,953.30,23.77,-5.05,5037.00,44.00,0.00,28.00,20.00,24.00,-45.92975235,-23.24733162,617.92,0,0,0,0,0,0,0,0,
14.733149,-0.09,-0.12,9.87,0.04,-0.00,0.01,42.15,10.05,-24.04,0.06,-0.04,9.71,-0.03,-0.11,0.01,25.75,-31.90,-11.43,-0.33,1.10,0.17,34.67,953.30,23.77,-5.05,5046.00,33.00,0.00,30.00,20.00,22.00,-45.92975235,-23.24733162,617.92,0,0,0,0,0,0,0,0,
14.766915,-0.16,-0.08,10.07,0.04,0.01,0.01,40.39,9.70,-22.68,0.03,-0.11,9.71,-0.03,-0.11,0.00,25.87,-31.96,-11.77,-0.35,1.09,0.17,34.67,953.30,23.77,-5.05,5046.00,33.00,0.00,30.00,24.00,20.00,-45.92975235,-23.24733162,617.92,0,0,0,0,0,0,0,0,
14.800803,-0.22,-0.03,9.93,0.04,-0.00,0.01,40.39,9.70,-22.68,-0.00,-0.07,9.63,-0.03,-0.11,0.01,25.69,-32.02,-11.54,-0.36,1.10,0.17,34.67,953.30,23.77,-5.05,5043.00,33.00,0.00,32.00,24.00,20.00,-45.92975235,-23.24733162,617.92,0,0,0,0,0,0,0,0,
14.834080,-0.15,-0.09,9.91,0.03,-0.00,0.01,40.39,9.70,-22.68,0.03,-0.07,9.75,-0.03,-0.11,0.01,25.40,-30.97,-11.60,-0.36,1.09,0.17,34.67,953.30,23.77,0.00,5037.00,33.00,0.00,28.00,20.00,22.00,-45.92975235,-23.24733162,617.92,0,0,0,0,0,0,0,0,
14.867049,-0.23,-0.07,9.90,0.04,0.00,0.01,40.39,9.70,-22.68,-0.05,-0.01,9.63,-0.03,-0.11,0.01,25.69,-31.90,-11.83,-0.36,1.10,0.17,34.67,953.30,23.77,0.00,5037.00,33.00,0.00,28.00,16.00,24.00,-45.92975235,-23.24733162,617.92,0,0,0,0,0,0,0,0,
14.900818,-0.37,0.09,10.01,0.04,0.00,0.01,40.39,9.70,-22.68,-0.06,-0.03,9.70,-0.03,-0.10,0.01,25.52,-31.84,-11.14,-0.35,1.11,0.17,34.67,953.30,23.77,-5.05,5040.00,33.00,0.00,28.00,16.00,24.00,-45.92975235,-23.24733162,617.92,0,0,0,0,0,0,0,0,
14.934586,-0.13,0.04,10.01,0.04,-0.00,0.01,40.39,9.70,-22.68,0.04,-0.01,9.79,-0.03,-0.12,0.00,25.64,-32.42,-11.31,-0.35,1.11,0.16,34.67,953.30,23.77,-5.05,5046.00,33.00,0.00,28.00,14.00,26.00,-45.92975235,-23.24733162,617.92,0,0,0,0,0,0,0,0,
14.968461,-0.23,0.02,10.03,0.04,-0.00,0.01,40.39,9.70,-22.68,0.03,-0.01,9.68,-0.03,-0.11,0.01,26.45,-31.84,-11.54,-0.33,1.11,0.16,34.67,953.30,23.77,-5.05,5043.00,33.00,0.00,30.00,16.00,24.00,-45.92975235,-23.24733162,617.92,0,0,0,0,0,0,0,0,
15.002201,-0.20,-0.05,9.93,0.04,0.00,0.01,40.39,9.70,-22.68,-0.02,-0.01,9.67,-0.03,-0.11,0.01,25.98,-32.13,-12.01,-0.32,1.12,0.16,34.67,953.30,23.77,-5.05,5043.00,33.00,0.00,32.00,16.00,24.00,-45.92975235,-23.24733162,617.92,0,0,0,0,0,0,0,0,
15.036057,-0.20,0.04,9.88,0.04,0.01,0.01,40.39,9.70,-22.68,0.02,-0.03,9.73,-0.03,-0.11,0.00,25.58,-32.13,-11.72,-0.31,1.11,0.16,34.67,953.30,23.77,0.00,5040.00,33.00,0.00,30.00,16.00,24.00,-45.92975235,-23.24733162,617.92,0,0,0,0,0,0,0,0,
15.067253,-0.17,-0.07,10.08,0.04,0.00,0.01,40.39,9.70,-22.68,0.01,-0.04,9.76,-0.02,-0.12,0.01,26.04,-31.03,-11.08,-0.31,1.11,0.17,34.69,953.29,23.77,-5.05,5037.00,33.00,0.00,26.00,20.00,22.00,-45.92975235,-23.24733162,617.92,0,0,0,0,0,0,0,0,
15.102536,-0.28,-0.06,10.04,0.04,0.00,0.01,40.39,9.70,-22.68,-0.01,-0.13,9.71,-0.03,-0.11,0.00,26.33,-31.15,-11.14,-0.32,1.10,0.17,34.69,953.29,23.77,-5.05,5028.00,33.00,0.00,26.00,22.00,22.00,-45.92974854,-23.24732971,617.94,0,0,0,0,0,0,0,0,
15.134725,-0.11,-0.13,9.92,0.04,0.00,0.01,40.39,9.70,-22.68,0.04,-0.10,9.70,-0.02,-0.11,0.00,25.93,-31.90,-10.96,-0.33,1.09,0.17,34.69,953.29,23.77,-5.05,5022.00,44.00,0.00,28.00,20.00,22.00,-45.92974854,-23.24732971,617.94,0,0,0,0,0,0,0,0,
15.168489,-0.24,-0.02,9.94,0.04,0.00,0.01,40.39,9.70,-22.68,0.03,-0.04,9.71,-0.03,-0.11,0.00,26.22,-32.42,-9.98,-0.34,1.09,0.16,34.69,953.29,23.77,-5.05,5028.00,33.00,0.00,32.00,16.00,22.00,-45.92974854,-23.24732971,617.94,0,0,0,0,0,0,0,0,
15.202106,-0.25,-0.06,10.03,0.04,0.00,0.01,40.39,9.70,-22.68,0.02,-0.05,9.69,-0.03,-0.11,0.00,25.93,-32.25,-11.48,-0.35,1.09,0.16,34.69,953.29,23.77,0.00,5037.00,33.00,0.00,32.00,16.00,24.00,-45.92974854,-23.24732971,617.94,0,0,0,0,0,0,0,0,
15.235999,-0.20,-0.05,9.94,0.04,-0.00,0.01,40.39,9.70,-22.68,0.04,-0.04,9.63,-0.03,-0.11,0.00,26.33,-31.90,-10.85,-0.35,1.10,0.16,34.69,953.29,23.77,-5.05,5046.00,33.00,0.00,30.00,20.00,22.00,-45.92974854,-23.24732971,617.94,0,0,0,0,0,0,0,0,
15.269722,-0.20,-0.08,9.95,0.04,0.00,0.02,40.92,9.88,-21.83,0.02,-0.07,9.67,-0.03,-0.11,0.01,25.75,-31.78,-11.14,-0.34,1.09,0.16,34.69,953.29,23.77,-5.05,5049.00,33.00,0.00,28.00,16.00,24.00,-45.92974854,-23.24732971,617.94,0,0,0,0,0,0,0,0,
15.303600,-0.11,-0.05,10.00,0.04,0.01,0.02,40.92,9.88,-21.83,0.01,-0.01,9.79,-0.03,-0.11,0.01,25.98,-32.25,-11.72,-0.33,1.10,0.17,34.69,953.29,23.77,-5.05,5046.00,33.00,0.00,28.00,18.00,24.00,-45.92974854,-23.24732971,617.94,0,0,0,0,0,0,0,0,
15.339627,-0.26,-0.15,9.96,0.04,0.00,0.01,40.92,9.88,-21.83,-0.02,-0.06,9.79,-0.02,-0.11,0.00,25.81,-31.55,-11.43,-0.33,1.10,0.17,34.69,953.29,23.77,-5.05,5043.00,33.00,0.00,28.00,16.00,24.00,-45.92974854,-23.24732971,617.85,0,0,0,0,0,0,0,0,
15.373398,-0.24,0.07,10.07,0.04,0.00,0.02,40.92,9.88,-21.83,0.01,0.03,9.76,-0.03,-0.11,0.00,26.39,-31.96,-11.95,-0.32,1.10,0.17,34.69,953.29,23.77,-5.05,5037.00,33.00,0.00,30.00,20.00,24.00,-45.92974854,-23.24732971,617.85,0,0,0,0,0,0,0,0,
15.407226,-0.25,-0.08,9.94,0.04,0.01,0.01,39.86,9.88,-22.17,0.02,-0.03,9.72,-0.03,-0.10,0.01,26.33,-32.13,-12.24,-0.31,1.11,0.17,34.69,953.29,23.77,-5.05,5040.00,33.00,0.00,28.00,18.00,24.00,-45.92974854,-23.24732971,617.85,0,0,0,0,0,0,0,0,
15.440989,-0.27,-0.03,9.98,0.04,-0.00,0.01,39.86,9.88,-22.17,-0.01,-0.08,9.68,-0.03,-0.11,0.01,26.27,-32.13,-11.95,-0.32,1.11,0.17,34.69,953.29,23.77,-5.05,5040.00,33.00,0.00,28.00,18.00,24.00,-45.92974854,-23.24732971,617.85,0,0,0,0,0,0,0,0,
15.474804,-0.15,-0.06,9.91,0.04,-0.00,0.01,39.86,9.88,-22.17,0.05,-0.00,9.66,-0.03,-0.11,0.00,26.27,-32.36,-11.48,-0.31,1.11,0.17,34.69,953.29,23.77,-5.05,5043.00,33.00,0.00,30.00,16.00,24.00,-45.92974854,-23.24732971,617.85,0,0,0,0,0,0,0,0,
15.506833,-0.23,-0.11,10.10,0.04,0.00,0.01,39.86,9.88,-22.17,0.04,-0.05,9.72,-0.03,-0.11,0.00,25.87,-32.19,-11.60,-0.32,1.11,0.17,34.69,953.29,23.77,-5.05,5043.00,33.00,0.00,30.00,16.00,24.00,-45.92974854,-23.24732971,617.85,0,0,0,0,0,0,0,0,
15.541076,-0.14,-0.11,9.95,0.04,0.00,0.01,40.21,9.88,-22.85,0.01,-0.04,9.71,-0.02,-0.11,0.01,25.93,-32.42,-11.60,-0.33,1.10,0.17,34.69,953.29,23.77,-5.05,5043.00,33.00,0.00,28.00,16.00,24.00,-45.92974854,-23.24732971,617.85,0,0,0,0,0,0,0,0,
15.574925,-0.18,-0.10,9.96,0.04,-0.00,0.01,40.21,9.88,-22.85,0.03,-0.04,9.61,-0.02,-0.11,0.01,26.22,-32.36,-11.54,-0.33,1.10,0.17,34.69,953.29,23.77,-5.05,5040.00,44.00,0.00,26.00,20.00,24.00,-45.92974854,-23.24732971,617.85,0,0,0,0,0,0,0,0,
